amount,method,bank,hour,day_of_week,prior_retries,is_new_customer,error_code,reason,bucket,retry_success
369,Netbanking,SBI,2,5,0,0,BAD_REQUEST_ERROR,invalid_expiry,invalid,1
1030,Card,Axis Bank,17,1,0,0,BAD_REQUEST_ERROR,issuer_general_decline,decline,1
1137,Card,Axis Bank,21,6,0,0,BAD_REQUEST_ERROR,issuer_general_decline,dropoff,1
972,Card,ICICI Bank,23,1,1,0,GATEWAY_ERROR,issuer_risk_block,risk,0
3043,Wallet,ICICI Bank,22,6,0,0,BAD_REQUEST_ERROR,otp_timeout,dropoff,0
437,UPI,HDFC Bank,20,6,0,1,BAD_REQUEST_ERROR,insufficient_funds,funds,0
769,Netbanking,SBI,15,3,2,1,GATEWAY_ERROR,issuer_unavailable,timeout,0
960,UPI,Kotak Mahindra,5,4,0,0,BAD_REQUEST_ERROR,user_cancelled,dropoff,1
2854,Netbanking,IDFC First,7,2,0,1,GATEWAY_ERROR,issuer_unavailable,timeout,1
1118,Card,SBI,14,4,1,1,GATEWAY_ERROR,issuer_unavailable,timeout,1
4983,Netbanking,ICICI Bank,4,0,1,0,GATEWAY_ERROR,issuer_risk_block,risk,0
490,UPI,SBI,11,0,0,1,BAD_REQUEST_ERROR,user_cancelled,dropoff,1
410,UPI,HDFC Bank,19,0,0,1,BAD_REQUEST_ERROR,insufficient_funds,dropoff,1
1353,UPI,Axis Bank,9,4,0,1,GATEWAY_ERROR,issuer_risk_block,risk,0
693,Card,ICICI Bank,10,6,0,1,BAD_REQUEST_ERROR,insufficient_funds,funds,0
3560,UPI,Kotak Mahindra,17,4,0,0,GATEWAY_ERROR,issuer_unavailable,timeout,1
4377,Card,Yes Bank,13,2,1,0,BAD_REQUEST_ERROR,insufficient_funds,funds,0
391,UPI,Axis Bank,3,5,0,1,BAD_REQUEST_ERROR,invalid_expiry,invalid,0
1696,Wallet,Yes Bank,19,4,0,0,BAD_REQUEST_ERROR,issuer_general_decline,decline,0
988,Netbanking,Yes Bank,17,5,0,0,GATEWAY_ERROR,issuer_risk_block,risk,1
1438,Card,HDFC Bank,20,4,1,0,GATEWAY_ERROR,issuer_risk_block,risk,0
1862,Netbanking,IDFC First,13,2,2,1,BAD_REQUEST_ERROR,insufficient_funds,risk,0
100,Netbanking,Yes Bank,12,3,1,1,BAD_REQUEST_ERROR,user_cancelled,dropoff,1
480,Card,Axis Bank,19,3,0,0,GATEWAY_ERROR,internal_error,funds,0
2211,Wallet,SBI,20,1,3,0,BAD_REQUEST_ERROR,issuer_general_decline,decline,0
1957,Netbanking,Axis Bank,13,5,1,0,BAD_REQUEST_ERROR,user_cancelled,dropoff,0
6013,UPI,ICICI Bank,22,5,0,0,BAD_REQUEST_ERROR,invalid_cvv,invalid,0
2616,Card,Axis Bank,17,2,1,0,BAD_REQUEST_ERROR,insufficient_funds,funds,0
2973,Card,Axis Bank,10,3,0,0,BAD_REQUEST_ERROR,user_cancelled,dropoff,1
3230,UPI,HDFC Bank,20,4,2,0,GATEWAY_ERROR,internal_error,timeout,1
1097,Card,HDFC Bank,3,2,0,0,GATEWAY_ERROR,issuer_unavailable,risk,0
2693,Netbanking,IDFC First,9,6,1,0,BAD_REQUEST_ERROR,otp_timeout,dropoff,0
832,Wallet,Axis Bank,3,2,2,0,BAD_REQUEST_ERROR,insufficient_funds,funds,0
804,UPI,Yes Bank,11,3,2,0,BAD_REQUEST_ERROR,invalid_cvv,decline,1
3122,Card,HDFC Bank,10,2,0,0,GATEWAY_ERROR,issuer_unavailable,timeout,0
2395,UPI,ICICI Bank,23,1,0,1,BAD_REQUEST_ERROR,insufficient_funds,funds,1
1084,Card,Kotak Mahindra,3,1,1,0,BAD_REQUEST_ERROR,insufficient_funds,funds,0
2924,UPI,Axis Bank,13,4,0,0,BAD_REQUEST_ERROR,insufficient_funds,funds,0
1730,UPI,Axis Bank,4,4,1,0,BAD_REQUEST_ERROR,insufficient_funds,funds,0
462,Wallet,Axis Bank,20,0,0,1,BAD_REQUEST_ERROR,insufficient_funds,funds,0
2404,UPI,HDFC Bank,7,0,0,1,BAD_REQUEST_ERROR,otp_timeout,dropoff,1
3828,Card,SBI,8,5,2,1,BAD_REQUEST_ERROR,insufficient_funds,funds,0
6793,Netbanking,Axis Bank,15,5,1,0,BAD_REQUEST_ERROR,otp_timeout,dropoff,1
1054,Card,HDFC Bank,14,1,0,1,BAD_REQUEST_ERROR,invalid_expiry,invalid,0
862,Card,Kotak Mahindra,12,4,0,0,BAD_REQUEST_ERROR,insufficient_funds,decline,0
605,UPI,HDFC Bank,15,4,1,0,BAD_REQUEST_ERROR,otp_timeout,dropoff,0
4756,UPI,HDFC Bank,6,3,1,0,BAD_REQUEST_ERROR,insufficient_funds,funds,1
815,Card,Axis Bank,11,3,3,0,GATEWAY_ERROR,issuer_risk_block,risk,0
1619,UPI,HDFC Bank,3,1,0,1,BAD_REQUEST_ERROR,issuer_general_decline,decline,1
944,Card,HDFC Bank,0,4,0,1,BAD_REQUEST_ERROR,invalid_cvv,invalid,0
1468,UPI,Axis Bank,9,4,1,0,GATEWAY_ERROR,issuer_risk_block,risk,0
1545,UPI,HDFC Bank,15,0,0,1,BAD_REQUEST_ERROR,invalid_cvv,invalid,1
1567,Card,SBI,0,2,0,0,BAD_REQUEST_ERROR,invalid_cvv,invalid,0
399,Card,Kotak Mahindra,8,0,1,0,BAD_REQUEST_ERROR,invalid_expiry,invalid,1
1556,UPI,Kotak Mahindra,16,1,0,0,GATEWAY_ERROR,issuer_risk_block,risk,0
514,Card,Yes Bank,21,4,0,0,BAD_REQUEST_ERROR,invalid_expiry,invalid,1
1091,Wallet,Kotak Mahindra,13,5,0,0,BAD_REQUEST_ERROR,user_cancelled,dropoff,0
665,Card,Axis Bank,22,2,0,0,BAD_REQUEST_ERROR,user_cancelled,dropoff,1
4014,Netbanking,Yes Bank,22,6,1,0,BAD_REQUEST_ERROR,invalid_expiry,invalid,1
1845,Card,HDFC Bank,22,5,1,0,BAD_REQUEST_ERROR,insufficient_funds,funds,0
856,Wallet,SBI,0,4,1,0,BAD_REQUEST_ERROR,invalid_cvv,invalid,0
14530,UPI,Yes Bank,14,0,0,1,GATEWAY_ERROR,issuer_unavailable,timeout,1
609,Netbanking,SBI,16,5,0,1,BAD_REQUEST_ERROR,invalid_expiry,invalid,0
125,Netbanking,Yes Bank,16,3,0,0,GATEWAY_ERROR,internal_error,timeout,1
824,Netbanking,HDFC Bank,20,3,0,1,BAD_REQUEST_ERROR,invalid_cvv,invalid,1
779,Netbanking,Yes Bank,3,4,0,1,BAD_REQUEST_ERROR,otp_timeout,dropoff,0
1483,UPI,HDFC Bank,5,6,0,1,GATEWAY_ERROR,issuer_unavailable,timeout,1
1714,UPI,HDFC Bank,0,0,0,0,BAD_REQUEST_ERROR,invalid_cvv,invalid,0
2728,UPI,Yes Bank,20,4,0,1,BAD_REQUEST_ERROR,insufficient_funds,invalid,1
924,UPI,HDFC Bank,4,4,0,0,BAD_REQUEST_ERROR,insufficient_funds,funds,0
4894,UPI,IDFC First,4,5,1,1,BAD_REQUEST_ERROR,otp_timeout,dropoff,1
1720,UPI,ICICI Bank,21,4,0,1,GATEWAY_ERROR,internal_error,timeout,1
1297,UPI,Axis Bank,1,1,2,0,GATEWAY_ERROR,internal_error,timeout,1
1280,UPI,SBI,10,4,0,0,GATEWAY_ERROR,issuer_unavailable,timeout,0
3819,UPI,IDFC First,5,4,0,0,BAD_REQUEST_ERROR,otp_timeout,dropoff,1
245,Wallet,Kotak Mahindra,3,1,2,0,GATEWAY_ERROR,issuer_unavailable,timeout,0
2269,Card,Axis Bank,0,0,0,1,BAD_REQUEST_ERROR,user_cancelled,dropoff,0
2042,UPI,Axis Bank,15,2,0,1,BAD_REQUEST_ERROR,invalid_expiry,invalid,1
393,Wallet,HDFC Bank,2,2,1,0,BAD_REQUEST_ERROR,invalid_expiry,invalid,0
632,UPI,HDFC Bank,2,3,0,1,BAD_REQUEST_ERROR,insufficient_funds,invalid,1
2200,Card,Kotak Mahindra,18,4,0,1,BAD_REQUEST_ERROR,insufficient_funds,funds,0
2083,Card,HDFC Bank,18,4,2,0,BAD_REQUEST_ERROR,otp_timeout,dropoff,0
623,UPI,Yes Bank,0,6,1,0,BAD_REQUEST_ERROR,invalid_expiry,invalid,0
4362,Card,Axis Bank,21,1,3,0,GATEWAY_ERROR,issuer_risk_block,risk,0
3534,Wallet,Yes Bank,13,5,0,0,BAD_REQUEST_ERROR,invalid_cvv,invalid,0
900,Card,Kotak Mahindra,13,2,1,1,BAD_REQUEST_ERROR,invalid_cvv,invalid,1
257,Card,Yes Bank,14,3,1,1,GATEWAY_ERROR,issuer_risk_block,risk,0
3730,UPI,HDFC Bank,19,0,2,0,BAD_REQUEST_ERROR,invalid_cvv,invalid,1
814,UPI,HDFC Bank,4,1,0,0,BAD_REQUEST_ERROR,otp_timeout,dropoff,1
2422,UPI,IDFC First,9,6,0,1,BAD_REQUEST_ERROR,user_cancelled,dropoff,1
1086,Wallet,Kotak Mahindra,16,4,0,0,BAD_REQUEST_ERROR,user_cancelled,dropoff,1
1368,UPI,IDFC First,21,4,2,1,BAD_REQUEST_ERROR,invalid_expiry,invalid,1
3885,UPI,IDFC First,9,6,1,0,BAD_REQUEST_ERROR,invalid_expiry,invalid,0
3245,UPI,Yes Bank,15,1,0,0,GATEWAY_ERROR,issuer_unavailable,timeout,1
2665,Netbanking,Yes Bank,12,0,0,1,BAD_REQUEST_ERROR,otp_timeout,funds,0
3215,Wallet,SBI,17,1,0,0,BAD_REQUEST_ERROR,invalid_expiry,invalid,1
6162,UPI,SBI,11,2,0,1,BAD_REQUEST_ERROR,issuer_general_decline,decline,1
8167,UPI,ICICI Bank,11,4,0,0,BAD_REQUEST_ERROR,insufficient_funds,funds,0
1567,UPI,SBI,12,3,2,0,BAD_REQUEST_ERROR,invalid_expiry,invalid,0
2664,UPI,IDFC First,5,6,1,0,BAD_REQUEST_ERROR,user_cancelled,dropoff,1
3120,Card,Yes Bank,15,1,3,1,BAD_REQUEST_ERROR,user_cancelled,dropoff,1
1649,UPI,Kotak Mahindra,13,1,0,0,BAD_REQUEST_ERROR,invalid_expiry,invalid,0
1940,UPI,Yes Bank,19,1,0,0,BAD_REQUEST_ERROR,otp_timeout,dropoff,0
1392,Netbanking,HDFC Bank,2,2,0,0,GATEWAY_ERROR,issuer_risk_block,risk,0
1852,Card,HDFC Bank,3,2,3,0,BAD_REQUEST_ERROR,insufficient_funds,funds,0
2601,UPI,Yes Bank,19,1,0,0,BAD_REQUEST_ERROR,otp_timeout,dropoff,1
518,Card,ICICI Bank,18,0,1,0,BAD_REQUEST_ERROR,insufficient_funds,funds,0
1147,Wallet,IDFC First,6,2,0,1,GATEWAY_ERROR,issuer_unavailable,timeout,1
1821,Card,HDFC Bank,2,3,2,0,BAD_REQUEST_ERROR,invalid_cvv,invalid,0
331,UPI,Kotak Mahindra,11,1,1,0,BAD_REQUEST_ERROR,issuer_general_decline,decline,0
1754,Netbanking,Kotak Mahindra,18,4,0,0,BAD_REQUEST_ERROR,otp_timeout,dropoff,0
1921,Card,Yes Bank,13,0,1,1,GATEWAY_ERROR,issuer_risk_block,risk,0
2930,Netbanking,Kotak Mahindra,0,6,0,1,GATEWAY_ERROR,issuer_unavailable,timeout,0
15628,UPI,Yes Bank,21,3,2,0,GATEWAY_ERROR,internal_error,timeout,1
1898,Wallet,Yes Bank,4,3,0,0,BAD_REQUEST_ERROR,invalid_expiry,invalid,1
1610,UPI,Axis Bank,4,3,0,0,BAD_REQUEST_ERROR,invalid_expiry,invalid,0
311,UPI,Axis Bank,15,5,2,1,BAD_REQUEST_ERROR,invalid_cvv,timeout,1
1759,Netbanking,ICICI Bank,12,6,0,1,BAD_REQUEST_ERROR,invalid_expiry,invalid,0
1555,Card,ICICI Bank,14,2,0,1,BAD_REQUEST_ERROR,invalid_cvv,invalid,0
511,UPI,Yes Bank,2,5,0,0,BAD_REQUEST_ERROR,invalid_expiry,invalid,0
6498,Wallet,ICICI Bank,18,1,2,0,BAD_REQUEST_ERROR,issuer_general_decline,decline,1
18263,Card,IDFC First,14,5,0,0,BAD_REQUEST_ERROR,issuer_general_decline,decline,0
10437,Wallet,Axis Bank,13,5,0,1,BAD_REQUEST_ERROR,invalid_cvv,invalid,0
676,Card,SBI,21,0,0,0,GATEWAY_ERROR,issuer_risk_block,risk,0
3190,UPI,IDFC First,0,5,0,1,BAD_REQUEST_ERROR,otp_timeout,dropoff,1
6639,Card,IDFC First,3,0,1,1,BAD_REQUEST_ERROR,otp_timeout,dropoff,0
334,UPI,HDFC Bank,15,1,0,0,GATEWAY_ERROR,issuer_unavailable,timeout,1
875,Netbanking,IDFC First,3,2,0,0,GATEWAY_ERROR,internal_error,timeout,0
3386,Netbanking,IDFC First,18,6,0,0,GATEWAY_ERROR,internal_error,risk,0
1357,UPI,Yes Bank,12,2,3,1,GATEWAY_ERROR,issuer_risk_block,risk,0
3382,Card,Axis Bank,19,5,1,1,GATEWAY_ERROR,internal_error,timeout,1
886,Wallet,HDFC Bank,17,1,1,0,GATEWAY_ERROR,issuer_unavailable,timeout,1
1977,Card,Axis Bank,2,4,0,0,BAD_REQUEST_ERROR,insufficient_funds,funds,1
6357,Card,Kotak Mahindra,23,2,1,0,BAD_REQUEST_ERROR,invalid_expiry,invalid,0
1607,Card,Kotak Mahindra,13,2,0,0,BAD_REQUEST_ERROR,otp_timeout,dropoff,1
4455,UPI,IDFC First,12,1,1,1,GATEWAY_ERROR,issuer_risk_block,risk,0
1535,UPI,IDFC First,13,6,2,0,GATEWAY_ERROR,internal_error,timeout,1
552,UPI,IDFC First,22,1,0,0,BAD_REQUEST_ERROR,insufficient_funds,funds,0
4717,UPI,Axis Bank,19,1,0,0,BAD_REQUEST_ERROR,issuer_general_decline,decline,0
2052,UPI,ICICI Bank,17,6,1,0,BAD_REQUEST_ERROR,insufficient_funds,funds,1
8048,UPI,Yes Bank,21,6,1,0,GATEWAY_ERROR,issuer_risk_block,risk,0
2769,UPI,Axis Bank,20,2,1,1,BAD_REQUEST_ERROR,invalid_expiry,invalid,0
936,Netbanking,ICICI Bank,17,0,0,1,BAD_REQUEST_ERROR,invalid_cvv,invalid,1
934,UPI,Axis Bank,10,6,2,1,BAD_REQUEST_ERROR,insufficient_funds,funds,0
3021,Card,Yes Bank,10,5,0,0,BAD_REQUEST_ERROR,invalid_cvv,invalid,0
2464,UPI,ICICI Bank,18,6,0,0,BAD_REQUEST_ERROR,otp_timeout,dropoff,1
571,Card,Axis Bank,8,6,0,1,BAD_REQUEST_ERROR,otp_timeout,dropoff,0
308,UPI,ICICI Bank,12,0,1,0,BAD_REQUEST_ERROR,invalid_expiry,invalid,1
547,UPI,IDFC First,16,5,0,0,GATEWAY_ERROR,issuer_unavailable,timeout,1
2050,UPI,Axis Bank,10,1,0,0,GATEWAY_ERROR,internal_error,timeout,1
10937,Wallet,Yes Bank,0,4,2,0,BAD_REQUEST_ERROR,invalid_cvv,invalid,1
3114,Card,Axis Bank,12,1,2,1,BAD_REQUEST_ERROR,otp_timeout,dropoff,1
816,Wallet,Axis Bank,6,6,0,0,BAD_REQUEST_ERROR,invalid_cvv,invalid,0
1409,Card,Yes Bank,19,0,0,0,GATEWAY_ERROR,issuer_unavailable,timeout,1
22125,Card,Axis Bank,1,6,0,1,GATEWAY_ERROR,issuer_unavailable,timeout,1
841,UPI,Axis Bank,9,1,0,0,BAD_REQUEST_ERROR,user_cancelled,dropoff,1
2432,UPI,Kotak Mahindra,17,2,2,0,BAD_REQUEST_ERROR,issuer_general_decline,decline,1
5968,UPI,IDFC First,3,0,0,1,BAD_REQUEST_ERROR,user_cancelled,dropoff,1
660,UPI,Axis Bank,9,0,0,0,BAD_REQUEST_ERROR,issuer_general_decline,decline,0
1436,UPI,SBI,19,0,1,0,GATEWAY_ERROR,internal_error,timeout,1
701,Card,SBI,8,6,0,0,BAD_REQUEST_ERROR,invalid_expiry,invalid,0
5160,Card,Kotak Mahindra,3,4,0,0,GATEWAY_ERROR,internal_error,timeout,1
9268,Card,Kotak Mahindra,10,6,0,0,BAD_REQUEST_ERROR,invalid_expiry,invalid,1
6453,UPI,Yes Bank,21,6,0,0,GATEWAY_ERROR,issuer_unavailable,timeout,1
1685,Wallet,ICICI Bank,14,1,1,0,GATEWAY_ERROR,internal_error,timeout,0
8329,Card,HDFC Bank,8,4,1,1,BAD_REQUEST_ERROR,invalid_cvv,invalid,0
151,Card,SBI,18,3,2,0,BAD_REQUEST_ERROR,issuer_general_decline,decline,0
1242,UPI,ICICI Bank,0,3,2,0,BAD_REQUEST_ERROR,otp_timeout,dropoff,1
944,UPI,IDFC First,13,0,2,0,GATEWAY_ERROR,internal_error,timeout,1
1635,Card,HDFC Bank,14,1,0,0,BAD_REQUEST_ERROR,user_cancelled,dropoff,1
1654,Wallet,Axis Bank,3,6,0,1,BAD_REQUEST_ERROR,issuer_general_decline,decline,1
785,UPI,ICICI Bank,10,2,0,0,GATEWAY_ERROR,internal_error,timeout,1
462,UPI,IDFC First,5,4,0,0,BAD_REQUEST_ERROR,invalid_expiry,invalid,0
615,UPI,SBI,20,2,1,0,BAD_REQUEST_ERROR,user_cancelled,dropoff,1
3455,Card,IDFC First,14,4,1,0,GATEWAY_ERROR,issuer_unavailable,timeout,0
2389,Card,ICICI Bank,10,2,0,1,BAD_REQUEST_ERROR,otp_timeout,dropoff,1
5145,UPI,ICICI Bank,18,6,1,1,BAD_REQUEST_ERROR,user_cancelled,dropoff,1
2864,UPI,SBI,23,6,2,1,GATEWAY_ERROR,internal_error,timeout,1
875,UPI,IDFC First,23,6,1,1,BAD_REQUEST_ERROR,invalid_expiry,invalid,0
2964,Netbanking,ICICI Bank,9,5,0,0,GATEWAY_ERROR,issuer_risk_block,dropoff,0
12044,Netbanking,HDFC Bank,6,2,0,0,BAD_REQUEST_ERROR,insufficient_funds,funds,0
1694,Card,IDFC First,2,2,2,0,BAD_REQUEST_ERROR,insufficient_funds,timeout,1
1210,UPI,ICICI Bank,12,1,0,0,BAD_REQUEST_ERROR,invalid_expiry,invalid,0
2431,Netbanking,Axis Bank,0,3,2,1,BAD_REQUEST_ERROR,invalid_expiry,invalid,0
2422,UPI,SBI,12,2,0,1,GATEWAY_ERROR,internal_error,timeout,0
1407,UPI,HDFC Bank,16,3,0,0,BAD_REQUEST_ERROR,insufficient_funds,funds,0
2072,Netbanking,Axis Bank,11,0,0,0,GATEWAY_ERROR,issuer_risk_block,risk,0
173,Netbanking,ICICI Bank,12,2,0,1,GATEWAY_ERROR,issuer_risk_block,risk,0
3472,Wallet,IDFC First,15,2,1,0,GATEWAY_ERROR,issuer_unavailable,timeout,1
314,UPI,Axis Bank,23,4,1,1,BAD_REQUEST_ERROR,insufficient_funds,timeout,1
823,Card,Kotak Mahindra,18,6,0,1,GATEWAY_ERROR,issuer_risk_block,risk,0
4528,Card,IDFC First,11,2,0,1,GATEWAY_ERROR,issuer_unavailable,timeout,1
276,Card,Kotak Mahindra,18,6,0,1,BAD_REQUEST_ERROR,invalid_cvv,invalid,1
1369,Card,Kotak Mahindra,15,4,1,0,BAD_REQUEST_ERROR,issuer_general_decline,decline,0
6466,Netbanking,Axis Bank,16,1,2,0,BAD_REQUEST_ERROR,otp_timeout,dropoff,0
7593,Card,HDFC Bank,16,6,1,0,GATEWAY_ERROR,internal_error,risk,0
5055,Card,Axis Bank,3,0,1,1,GATEWAY_ERROR,issuer_risk_block,risk,0
2395,Card,SBI,4,0,0,1,BAD_REQUEST_ERROR,user_cancelled,dropoff,1
3385,Wallet,ICICI Bank,21,5,2,0,BAD_REQUEST_ERROR,issuer_general_decline,decline,0
1282,UPI,Axis Bank,8,1,0,0,BAD_REQUEST_ERROR,issuer_general_decline,decline,0
258,Wallet,Axis Bank,5,3,0,1,BAD_REQUEST_ERROR,invalid_cvv,invalid,0
2716,UPI,IDFC First,22,0,1,0,GATEWAY_ERROR,issuer_risk_block,risk,0
2273,Card,Axis Bank,11,5,0,1,BAD_REQUEST_ERROR,insufficient_funds,funds,0
673,Card,Yes Bank,14,4,0,0,GATEWAY_ERROR,issuer_risk_block,risk,0
18524,Netbanking,Axis Bank,17,5,1,1,GATEWAY_ERROR,issuer_unavailable,timeout,1
659,Card,SBI,14,0,1,0,GATEWAY_ERROR,internal_error,timeout,1
2305,Card,Yes Bank,3,5,0,0,BAD_REQUEST_ERROR,otp_timeout,dropoff,1
715,UPI,ICICI Bank,11,3,0,0,BAD_REQUEST_ERROR,invalid_expiry,invalid,1
1087,Netbanking,SBI,3,2,2,1,BAD_REQUEST_ERROR,insufficient_funds,funds,0
1444,Netbanking,HDFC Bank,4,1,0,0,BAD_REQUEST_ERROR,invalid_expiry,invalid,0
650,UPI,Kotak Mahindra,4,4,2,1,GATEWAY_ERROR,issuer_unavailable,timeout,1
4155,UPI,Kotak Mahindra,15,1,0,0,BAD_REQUEST_ERROR,otp_timeout,dropoff,1
4346,Card,Axis Bank,9,5,0,0,BAD_REQUEST_ERROR,insufficient_funds,funds,0
3894,UPI,HDFC Bank,18,4,0,0,BAD_REQUEST_ERROR,invalid_cvv,invalid,1
1211,UPI,Yes Bank,22,5,0,0,BAD_REQUEST_ERROR,otp_timeout,dropoff,0
4668,Card,HDFC Bank,0,1,0,1,GATEWAY_ERROR,internal_error,timeout,0
768,Netbanking,HDFC Bank,14,1,1,1,GATEWAY_ERROR,issuer_unavailable,timeout,1
481,UPI,SBI,0,2,1,0,BAD_REQUEST_ERROR,otp_timeout,dropoff,1
360,UPI,HDFC Bank,21,0,0,0,BAD_REQUEST_ERROR,otp_timeout,dropoff,0
12943,UPI,HDFC Bank,12,1,0,0,BAD_REQUEST_ERROR,otp_timeout,dropoff,1
806,UPI,SBI,21,0,0,1,GATEWAY_ERROR,issuer_risk_block,dropoff,0
6346,Wallet,SBI,2,1,1,0,GATEWAY_ERROR,issuer_unavailable,timeout,0
5133,Wallet,ICICI Bank,2,3,0,0,GATEWAY_ERROR,issuer_unavailable,invalid,1
793,UPI,SBI,0,3,3,0,BAD_REQUEST_ERROR,insufficient_funds,funds,0
1283,UPI,Yes Bank,0,6,0,0,GATEWAY_ERROR,issuer_unavailable,timeout,1
2704,Card,ICICI Bank,20,3,1,0,BAD_REQUEST_ERROR,issuer_general_decline,decline,0
1395,Wallet,SBI,15,3,0,0,BAD_REQUEST_ERROR,otp_timeout,dropoff,0
784,UPI,IDFC First,5,3,1,1,GATEWAY_ERROR,issuer_risk_block,risk,0
1800,Wallet,SBI,20,4,0,0,BAD_REQUEST_ERROR,invalid_cvv,invalid,1
2694,Card,Yes Bank,10,6,0,0,BAD_REQUEST_ERROR,insufficient_funds,funds,0
1402,UPI,Yes Bank,17,0,0,0,GATEWAY_ERROR,issuer_unavailable,timeout,1
495,Netbanking,SBI,6,5,1,1,BAD_REQUEST_ERROR,insufficient_funds,funds,0
159,Card,Kotak Mahindra,8,2,0,0,BAD_REQUEST_ERROR,insufficient_funds,funds,0
2743,UPI,Kotak Mahindra,9,5,0,1,BAD_REQUEST_ERROR,otp_timeout,dropoff,1
682,UPI,Axis Bank,4,3,0,0,BAD_REQUEST_ERROR,otp_timeout,dropoff,0
9242,UPI,ICICI Bank,4,5,1,0,GATEWAY_ERROR,internal_error,timeout,1
6936,UPI,Axis Bank,7,2,0,0,BAD_REQUEST_ERROR,issuer_general_decline,decline,0
764,Wallet,HDFC Bank,4,5,0,1,BAD_REQUEST_ERROR,user_cancelled,dropoff,1
1183,Card,Yes Bank,8,0,0,0,BAD_REQUEST_ERROR,insufficient_funds,funds,0
1975,Card,SBI,18,6,0,1,BAD_REQUEST_ERROR,user_cancelled,dropoff,1
709,Card,IDFC First,12,0,0,0,GATEWAY_ERROR,issuer_unavailable,timeout,1
4048,Netbanking,IDFC First,12,1,1,0,GATEWAY_ERROR,internal_error,timeout,1
19262,UPI,ICICI Bank,9,3,0,1,GATEWAY_ERROR,internal_error,timeout,1
3267,Card,IDFC First,4,3,0,0,BAD_REQUEST_ERROR,user_cancelled,dropoff,0
746,UPI,HDFC Bank,18,0,0,0,BAD_REQUEST_ERROR,user_cancelled,dropoff,1
1020,UPI,Yes Bank,13,5,0,0,BAD_REQUEST_ERROR,insufficient_funds,funds,0
4347,Netbanking,HDFC Bank,20,4,1,0,BAD_REQUEST_ERROR,invalid_cvv,invalid,1
9675,Card,Kotak Mahindra,6,2,1,0,BAD_REQUEST_ERROR,insufficient_funds,funds,0
7830,UPI,Kotak Mahindra,17,2,0,1,BAD_REQUEST_ERROR,invalid_cvv,invalid,0
10059,Card,Axis Bank,9,3,1,0,BAD_REQUEST_ERROR,issuer_general_decline,decline,1
489,Card,IDFC First,8,4,1,1,GATEWAY_ERROR,issuer_unavailable,timeout,1
1109,Netbanking,Kotak Mahindra,4,0,3,0,GATEWAY_ERROR,internal_error,timeout,1
2045,Card,Axis Bank,15,4,0,1,BAD_REQUEST_ERROR,otp_timeout,dropoff,1
5105,Card,IDFC First,2,3,2,0,GATEWAY_ERROR,internal_error,timeout,1
9969,UPI,ICICI Bank,5,2,0,0,BAD_REQUEST_ERROR,insufficient_funds,funds,0
2413,UPI,IDFC First,11,5,0,1,BAD_REQUEST_ERROR,invalid_expiry,invalid,0
353,Card,IDFC First,23,1,2,0,GATEWAY_ERROR,issuer_unavailable,timeout,0
1295,UPI,Axis Bank,6,2,0,0,BAD_REQUEST_ERROR,user_cancelled,dropoff,0
6255,Card,SBI,23,5,0,1,GATEWAY_ERROR,issuer_unavailable,timeout,1
4967,Netbanking,Kotak Mahindra,23,2,0,1,BAD_REQUEST_ERROR,invalid_expiry,invalid,0
1262,Wallet,Kotak Mahindra,10,6,0,0,GATEWAY_ERROR,issuer_risk_block,risk,0
4058,UPI,IDFC First,5,5,0,1,BAD_REQUEST_ERROR,user_cancelled,decline,0
1502,UPI,SBI,2,0,0,1,BAD_REQUEST_ERROR,issuer_general_decline,decline,0
2025,Card,Yes Bank,15,2,0,1,BAD_REQUEST_ERROR,user_cancelled,dropoff,1
5468,Card,SBI,1,6,1,1,BAD_REQUEST_ERROR,insufficient_funds,decline,0
2804,UPI,Yes Bank,23,0,1,0,BAD_REQUEST_ERROR,invalid_cvv,invalid,1
720,Card,Axis Bank,20,5,0,0,BAD_REQUEST_ERROR,invalid_cvv,invalid,0
1261,UPI,ICICI Bank,5,6,0,1,BAD_REQUEST_ERROR,invalid_expiry,invalid,1
2697,Card,Axis Bank,6,1,0,0,BAD_REQUEST_ERROR,issuer_general_decline,decline,0
864,Netbanking,ICICI Bank,15,5,0,1,GATEWAY_ERROR,internal_error,risk,0
2739,UPI,Kotak Mahindra,16,4,0,0,BAD_REQUEST_ERROR,user_cancelled,dropoff,1
1246,Netbanking,Kotak Mahindra,5,1,1,0,BAD_REQUEST_ERROR,invalid_cvv,invalid,1
4727,UPI,Yes Bank,12,3,0,0,BAD_REQUEST_ERROR,invalid_expiry,invalid,1
1188,Netbanking,Axis Bank,12,1,0,1,BAD_REQUEST_ERROR,user_cancelled,dropoff,0
2693,Wallet,SBI,5,5,0,0,BAD_REQUEST_ERROR,insufficient_funds,funds,0
404,Wallet,Axis Bank,0,4,0,0,GATEWAY_ERROR,issuer_unavailable,timeout,1
2149,Wallet,Yes Bank,16,3,0,0,BAD_REQUEST_ERROR,insufficient_funds,funds,0
2583,UPI,IDFC First,17,5,1,0,BAD_REQUEST_ERROR,insufficient_funds,funds,0
2523,Netbanking,Axis Bank,6,6,0,0,GATEWAY_ERROR,issuer_unavailable,timeout,0
3814,UPI,SBI,0,6,1,0,BAD_REQUEST_ERROR,insufficient_funds,funds,0
470,UPI,HDFC Bank,11,6,2,0,BAD_REQUEST_ERROR,user_cancelled,dropoff,0
